,state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,mergedBy,mergeCommit,deletions,additions,changedFiles,comments,org,repo
302,CLOSED,MDExOlB1bGxSZXF1ZXN0MzQxMzgxMTUz,MDEV-20720 Galera: Replicate MariaDB GTID to other nodes in the cluster,https://github.com/MariaDB/server/pull/1409,2019-11-15T09:45:01Z,2020-03-30T04:26:46Z,2020-03-30T04:26:21Z,{'edges': []},1409,CONTRIBUTOR,mkaruza,,,476,1036,50,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-11-15T09:45:17Z', 'updatedAt': '2020-03-28T11:33:49Z', 'url': 'https://github.com/MariaDB/server/pull/1409#issuecomment-554289570', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-18T15:38:37Z', 'updatedAt': '2019-11-18T15:38:37Z', 'url': 'https://github.com/MariaDB/server/pull/1409#issuecomment-555070658', 'author': {'login': 'janlindstrom'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-01-17T09:21:07Z', 'updatedAt': '2020-01-17T09:21:07Z', 'url': 'https://github.com/MariaDB/server/pull/1409#issuecomment-575544006', 'author': {'login': 'SachinSetiya'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-01-17T12:51:48Z', 'updatedAt': '2020-01-17T12:51:48Z', 'url': 'https://github.com/MariaDB/server/pull/1409#issuecomment-575613657', 'author': {'login': 'mkaruza'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-01-18T10:30:31Z', 'updatedAt': '2020-01-18T10:30:31Z', 'url': 'https://github.com/MariaDB/server/pull/1409#issuecomment-575886338', 'author': {'login': 'SachinSetiya'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-01-18T13:21:17Z', 'updatedAt': '2020-01-18T13:21:17Z', 'url': 'https://github.com/MariaDB/server/pull/1409#issuecomment-575897973', 'author': {'login': 'svaroqui'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-30T04:26:46Z', 'updatedAt': '2020-03-30T04:26:46Z', 'url': 'https://github.com/MariaDB/server/pull/1409#issuecomment-605775040', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
303,MERGED,MDExOlB1bGxSZXF1ZXN0MzI4MDY2Mjg3,MDEV-16662: cmake remove empty INSTALL_DEBUG_TARGET,https://github.com/MariaDB/server/pull/1399,2019-10-15T04:13:47Z,2020-02-25T07:26:18Z,2020-02-25T07:11:21Z,{'edges': []},1399,MEMBER,grooverdan,{'login': 'an3l'},{'oid': 'f6b9a29820d5f30d4e607c8a334f8ffea861e940'},95,0,4,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-02-18T02:18:32Z', 'updatedAt': '2020-02-18T02:18:32Z', 'url': 'https://github.com/MariaDB/server/pull/1399#issuecomment-587241447', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-02-25T07:12:21Z', 'updatedAt': '2020-02-25T07:12:21Z', 'url': 'https://github.com/MariaDB/server/pull/1399#issuecomment-590718530', 'author': {'login': 'an3l'}}}]}",MariaDB,server
304,MERGED,MDExOlB1bGxSZXF1ZXN0MzI4MDY2MTA4,MDEV-16662: cmake: CMP0026 compatible for dtrace,https://github.com/MariaDB/server/pull/1398,2019-10-15T04:12:57Z,2020-02-25T07:12:10Z,2020-02-25T07:10:19Z,{'edges': [{'node': {'name': 'license-mca'}}]},1398,MEMBER,grooverdan,{'login': 'an3l'},{'oid': 'c749eb2b41545377166a94e25b3ab84991729bab'},3,2,1,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-02-18T02:19:24Z', 'updatedAt': '2020-02-18T02:19:24Z', 'url': 'https://github.com/MariaDB/server/pull/1398#issuecomment-587241650', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-02-25T07:12:10Z', 'updatedAt': '2020-02-25T07:12:10Z', 'url': 'https://github.com/MariaDB/server/pull/1398#issuecomment-590718465', 'author': {'login': 'an3l'}}}]}",MariaDB,server
305,MERGED,MDExOlB1bGxSZXF1ZXN0MzIyODY5ODc0,MDEV-20329 Fix S3 engine OpenSSL race,https://github.com/MariaDB/server/pull/1395,2019-09-30T16:29:29Z,2020-03-27T11:02:03Z,2020-03-27T11:02:03Z,{'edges': []},1395,CONTRIBUTOR,LinuxJedi,{'login': 'robertbindar'},{'oid': '0181384a3fd09ed3c0229adcdccf30a4a47d2e9d'},1,37,2,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-09-30T16:29:41Z', 'updatedAt': '2020-03-18T09:03:38Z', 'url': 'https://github.com/MariaDB/server/pull/1395#issuecomment-536642006', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-18T09:06:55Z', 'updatedAt': '2020-03-18T09:06:55Z', 'url': 'https://github.com/MariaDB/server/pull/1395#issuecomment-600504577', 'author': {'login': 'LinuxJedi'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-18T09:17:21Z', 'updatedAt': '2020-03-18T09:17:21Z', 'url': 'https://github.com/MariaDB/server/pull/1395#issuecomment-600509176', 'author': {'login': 'robertbindar'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-18T09:21:51Z', 'updatedAt': '2020-03-18T09:21:51Z', 'url': 'https://github.com/MariaDB/server/pull/1395#issuecomment-600511152', 'author': {'login': 'LinuxJedi'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-18T10:29:15Z', 'updatedAt': '2020-03-18T10:29:15Z', 'url': 'https://github.com/MariaDB/server/pull/1395#issuecomment-600543267', 'author': {'login': 'robertbindar'}}}]}",MariaDB,server
306,MERGED,MDExOlB1bGxSZXF1ZXN0MzIwMTI2MTkz,MDEV-20686: mysys: remove windac my_security_attr_create,https://github.com/MariaDB/server/pull/1391,2019-09-23T04:37:22Z,2020-02-14T09:32:47Z,2020-02-14T09:32:46Z,{'edges': [{'node': {'name': 'license-mca'}}]},1391,MEMBER,grooverdan,{'login': 'vaintroub'},{'oid': '8eb0384556b68401f420b19a257aaedd6722a91c'},210,0,3,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-02-14T00:16:05Z', 'updatedAt': '2020-02-14T00:16:05Z', 'url': 'https://github.com/MariaDB/server/pull/1391#issuecomment-586035717', 'author': {'login': 'grooverdan'}}}]}",MariaDB,server
307,CLOSED,MDExOlB1bGxSZXF1ZXN0MzA5MzUxMzA1,MDEV-20298 libdbd-mariadb-perl is not always available,https://github.com/MariaDB/server/pull/1377,2019-08-21T06:59:25Z,2020-04-05T12:59:01Z,2020-04-05T12:59:00Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1377,MEMBER,robertbindar,,,1,1,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-08-21T06:59:33Z', 'updatedAt': '2020-03-26T06:29:31Z', 'url': 'https://github.com/MariaDB/server/pull/1377#issuecomment-523324849', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-18T20:57:30Z', 'updatedAt': '2020-03-18T20:57:30Z', 'url': 'https://github.com/MariaDB/server/pull/1377#issuecomment-600854674', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-19T16:30:01Z', 'updatedAt': '2020-03-19T16:30:01Z', 'url': 'https://github.com/MariaDB/server/pull/1377#issuecomment-601278995', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-05T12:59:00Z', 'updatedAt': '2020-04-05T12:59:00Z', 'url': 'https://github.com/MariaDB/server/pull/1377#issuecomment-609412556', 'author': {'login': 'ottok'}}}]}",MariaDB,server
308,CLOSED,MDExOlB1bGxSZXF1ZXN0Mjk5OTk3NjE0,MDEV-20125 Redact MYSQL_PWD environment variable under Linux,https://github.com/MariaDB/server/pull/1360,2019-07-22T19:01:17Z,2020-02-21T16:44:34Z,2020-01-28T07:11:51Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1360,NONE,gsauthof,,,0,20,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-07-22T19:06:15Z', 'updatedAt': '2019-07-22T19:06:15Z', 'url': 'https://github.com/MariaDB/server/pull/1360#issuecomment-513913793', 'author': {'login': 'gsauthof'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-07-22T19:35:57Z', 'updatedAt': '2019-07-22T19:35:57Z', 'url': 'https://github.com/MariaDB/server/pull/1360#issuecomment-513923564', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-07-22T19:59:08Z', 'updatedAt': '2019-07-22T19:59:08Z', 'url': 'https://github.com/MariaDB/server/pull/1360#issuecomment-513931658', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-07-22T20:21:02Z', 'updatedAt': '2019-07-22T20:21:02Z', 'url': 'https://github.com/MariaDB/server/pull/1360#issuecomment-513938969', 'author': {'login': 'gsauthof'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-01-28T07:11:51Z', 'updatedAt': '2020-01-28T07:11:51Z', 'url': 'https://github.com/MariaDB/server/pull/1360#issuecomment-579111265', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-01-28T08:51:57Z', 'updatedAt': '2020-01-28T08:51:57Z', 'url': 'https://github.com/MariaDB/server/pull/1360#issuecomment-579141919', 'author': {'login': 'ericherman'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-06T20:43:27Z', 'updatedAt': '2020-02-06T20:43:27Z', 'url': 'https://github.com/MariaDB/server/pull/1360#issuecomment-583101406', 'author': {'login': 'gsauthof'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-02-21T16:44:34Z', 'updatedAt': '2020-02-21T16:44:34Z', 'url': 'https://github.com/MariaDB/server/pull/1360#issuecomment-589735386', 'author': {'login': 'cvicentiu'}}}]}",MariaDB,server
309,CLOSED,MDExOlB1bGxSZXF1ZXN0Mjk1MzMwMjY1,MDEV-19508 Issue with: #define SI_KERNEL in include/my_pthread.h,https://github.com/MariaDB/server/pull/1357,2019-07-08T13:15:19Z,2020-04-07T12:59:00Z,2020-04-07T12:59:00Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},1357,CONTRIBUTOR,EGuesnet,,,1,1,1,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2019-07-08T13:15:25Z', 'updatedAt': '2020-03-26T06:29:40Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-509220293', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-07-09T09:03:40Z', 'updatedAt': '2019-07-10T08:56:33Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-509557866', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-07-11T12:11:20Z', 'updatedAt': '2019-07-11T12:11:20Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-510459658', 'author': {'login': 'EGuesnet'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-07-26T07:36:41Z', 'updatedAt': '2019-07-26T07:36:41Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-515344327', 'author': {'login': 'EGuesnet'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-07-26T13:00:24Z', 'updatedAt': '2019-07-26T13:00:24Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-515441273', 'author': {'login': 'robertbindar'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-07-26T13:55:45Z', 'updatedAt': '2019-07-26T13:55:45Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-515462926', 'author': {'login': 'EGuesnet'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-08-24T16:55:22Z', 'updatedAt': '2019-08-24T16:55:22Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-524565511', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-09-03T12:20:31Z', 'updatedAt': '2019-09-03T12:20:31Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-527433915', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-04T11:06:54Z', 'updatedAt': '2020-04-04T11:06:54Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-609012320', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-07T09:51:59Z', 'updatedAt': '2020-04-07T09:51:59Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-610291236', 'author': {'login': 'EGuesnet'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-07T10:04:24Z', 'updatedAt': '2020-04-07T10:04:24Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-610297001', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-07T11:52:10Z', 'updatedAt': '2020-04-07T11:52:10Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-610341999', 'author': {'login': 'EGuesnet'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-07T12:08:43Z', 'updatedAt': '2020-04-07T12:08:43Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-610348805', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-07T12:59:00Z', 'updatedAt': '2020-04-07T12:59:00Z', 'url': 'https://github.com/MariaDB/server/pull/1357#issuecomment-610371496', 'author': {'login': 'EGuesnet'}}}]}",MariaDB,server
310,MERGED,MDExOlB1bGxSZXF1ZXN0Mjg3NzkyMDE4,MDEV-17091 - Assertion failed after dropping versioning,https://github.com/MariaDB/server/pull/1336,2019-06-13T07:18:00Z,2020-04-02T12:39:53Z,2020-04-02T12:37:37Z,{'edges': []},1336,CONTRIBUTOR,FooBarrior,{'login': 'FooBarrior'},{'oid': '9149017bb838e9efbef40c5f2807894c38b3412f'},0,112,5,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-06-14T12:47:47Z', 'updatedAt': '2019-06-14T12:57:12Z', 'url': 'https://github.com/MariaDB/server/pull/1336#issuecomment-502096295', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-02-18T01:37:07Z', 'updatedAt': '2020-02-18T01:37:07Z', 'url': 'https://github.com/MariaDB/server/pull/1336#issuecomment-587233173', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-02-18T07:06:06Z', 'updatedAt': '2020-02-18T07:46:00Z', 'url': 'https://github.com/MariaDB/server/pull/1336#issuecomment-587312818', 'author': {'login': 'FooBarrior'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:29:40Z', 'updatedAt': '2020-03-26T06:29:40Z', 'url': 'https://github.com/MariaDB/server/pull/1336#issuecomment-604254695', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-02T03:28:52Z', 'updatedAt': '2020-04-02T03:28:52Z', 'url': 'https://github.com/MariaDB/server/pull/1336#issuecomment-607600847', 'author': {'login': 'FooBarrior'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-02T04:50:13Z', 'updatedAt': '2020-04-02T04:50:13Z', 'url': 'https://github.com/MariaDB/server/pull/1336#issuecomment-607619177', 'author': {'login': 'robertbindar'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-04-02T12:36:09Z', 'updatedAt': '2020-04-02T12:36:09Z', 'url': 'https://github.com/MariaDB/server/pull/1336#issuecomment-607819272', 'author': {'login': 'FooBarrior'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-04-02T12:39:53Z', 'updatedAt': '2020-04-02T12:39:53Z', 'url': 'https://github.com/MariaDB/server/pull/1336#issuecomment-607821108', 'author': {'login': 'robertbindar'}}}]}",MariaDB,server
311,CLOSED,MDExOlB1bGxSZXF1ZXN0Mjg3NzcwMTYy,MDEV-17891 Assertion failures in select_insert::abort_result_set and …,https://github.com/MariaDB/server/pull/1334,2019-06-13T05:50:44Z,2020-10-25T15:22:38Z,2020-10-25T15:22:24Z,{'edges': []},1334,CONTRIBUTOR,FooBarrior,,,0,54,3,"{'edges': [{'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-26T06:29:40Z', 'updatedAt': '2020-03-26T06:29:40Z', 'url': 'https://github.com/MariaDB/server/pull/1334#issuecomment-604254696', 'author': {'login': 'CLAassistant'}}}]}",MariaDB,server
312,CLOSED,MDExOlB1bGxSZXF1ZXN0MjYzNzA3MDQ3,MDEV-18875 MDEV-18865: trxid versioning fixes,https://github.com/MariaDB/server/pull/1240,2019-03-22T17:47:21Z,2020-05-20T14:02:22Z,2020-01-03T08:17:49Z,{'edges': []},1240,CONTRIBUTOR,FooBarrior,,,3,69,5,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-10-25T19:02:32Z', 'updatedAt': '2019-10-25T19:02:32Z', 'url': 'https://github.com/MariaDB/server/pull/1240#issuecomment-546474191', 'author': {'login': 'vuvova'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-10-28T01:30:59Z', 'updatedAt': '2019-10-28T01:30:59Z', 'url': 'https://github.com/MariaDB/server/pull/1240#issuecomment-546758626', 'author': {'login': 'FooBarrior'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-01-03T08:17:49Z', 'updatedAt': '2020-01-03T08:17:49Z', 'url': 'https://github.com/MariaDB/server/pull/1240#issuecomment-570499079', 'author': {'login': 'dr-m'}}}]}",MariaDB,server
313,CLOSED,MDExOlB1bGxSZXF1ZXN0MjYyOTU5ODk2,Utilize the INSTALL_PCDIR CMake option also for server pkgconfig file,https://github.com/MariaDB/server/pull/1235,2019-03-20T17:14:05Z,2020-03-09T20:56:51Z,2020-03-09T20:56:03Z,{'edges': []},1235,CONTRIBUTOR,FaramosCZ,,,1,5,1,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-20T17:14:20Z', 'updatedAt': '2019-03-20T17:14:20Z', 'url': 'https://github.com/MariaDB/server/pull/1235#issuecomment-474938326', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-20T17:17:53Z', 'updatedAt': '2019-03-20T17:17:53Z', 'url': 'https://github.com/MariaDB/server/pull/1235#issuecomment-474940043', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-04-17T01:43:17Z', 'updatedAt': '2019-04-17T01:43:17Z', 'url': 'https://github.com/MariaDB/server/pull/1235#issuecomment-483904943', 'author': {'login': 'LaurianoElmiroDuarte'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-03T19:04:40Z', 'updatedAt': '2020-02-06T00:51:18Z', 'url': 'https://github.com/MariaDB/server/pull/1235#issuecomment-581566242', 'author': {'login': 'claassistantio'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-02-26T19:42:12Z', 'updatedAt': '2020-02-26T19:42:12Z', 'url': 'https://github.com/MariaDB/server/pull/1235#issuecomment-591607401', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2020-03-03T20:55:00Z', 'updatedAt': '2020-03-03T20:55:00Z', 'url': 'https://github.com/MariaDB/server/pull/1235#issuecomment-594163641', 'author': {'login': 'ottok'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-09T20:56:03Z', 'updatedAt': '2020-03-09T20:56:03Z', 'url': 'https://github.com/MariaDB/server/pull/1235#issuecomment-596774928', 'author': {'login': 'cvicentiu'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-09T20:56:51Z', 'updatedAt': '2020-03-09T20:56:51Z', 'url': 'https://github.com/MariaDB/server/pull/1235#issuecomment-596775269', 'author': {'login': 'cvicentiu'}}}]}",MariaDB,server
314,MERGED,MDExOlB1bGxSZXF1ZXN0MjU5MzE2OTM1,MDEV-18851: multiple sized large page support (linux),https://github.com/MariaDB/server/pull/1221,2019-03-08T00:08:57Z,2020-04-07T14:05:28Z,2020-04-02T19:54:09Z,{'edges': [{'node': {'name': 'license-mca'}}]},1221,MEMBER,grooverdan,{'login': 'svoj'},{'oid': 'e8351934b68d6d3ee273292eaa2ece203bb2b846'},436,592,28,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-03-13T01:21:26Z', 'updatedAt': '2019-03-13T01:21:26Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-472242640', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-04-12T03:56:43Z', 'updatedAt': '2019-04-12T03:56:43Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-482428194', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-12T04:35:48Z', 'updatedAt': '2019-04-12T04:35:48Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-482433950', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-04-12T05:14:06Z', 'updatedAt': '2019-04-12T05:14:06Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-482439972', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-05-07T03:43:53Z', 'updatedAt': '2019-05-07T03:43:53Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-489895957', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-06-18T16:43:26Z', 'updatedAt': '2019-06-18T17:12:07Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-503216892', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-06-18T20:34:34Z', 'updatedAt': '2019-06-18T20:34:34Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-503300953', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-06-19T02:14:35Z', 'updatedAt': '2019-06-19T02:14:35Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-503378398', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-06-19T05:35:03Z', 'updatedAt': '2019-06-19T05:35:03Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-503413316', 'author': {'login': 'akopytov'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-06-19T07:21:02Z', 'updatedAt': '2019-06-19T08:12:30Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-503439842', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-09-20T08:05:43Z', 'updatedAt': '2019-09-20T08:05:43Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-533453772', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-09-27T06:23:30Z', 'updatedAt': '2019-10-15T06:26:32Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-535805655', 'author': {'login': 'CLAassistant'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-09-27T06:47:52Z', 'updatedAt': '2019-09-27T06:47:52Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-535812980', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-12-12T04:00:47Z', 'updatedAt': '2019-12-12T04:01:01Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-564839837', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-12-18T06:06:14Z', 'updatedAt': '2019-12-18T06:06:14Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-566882206', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-01-02T04:39:00Z', 'updatedAt': '2020-01-02T04:39:00Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-570116840', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-02-12T23:27:30Z', 'updatedAt': '2020-02-12T23:27:30Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-585470005', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-02-13T21:42:47Z', 'updatedAt': '2020-02-13T21:42:47Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-585986044', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-02T06:31:50Z', 'updatedAt': '2020-03-02T06:31:50Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-593242862', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-03-05T09:36:17Z', 'updatedAt': '2020-03-05T09:36:17Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-595126146', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-13T01:23:38Z', 'updatedAt': '2020-03-13T01:23:38Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-598503492', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2020-03-29T21:23:01Z', 'updatedAt': '2020-03-29T21:23:01Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-605703794', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2020-04-02T19:58:03Z', 'updatedAt': '2020-04-02T19:58:03Z', 'url': 'https://github.com/MariaDB/server/pull/1221#issuecomment-608072127', 'author': {'login': 'svoj'}}}]}",MariaDB,server
